| # |    #ITER | #IterMAX | Nest |      %Desc |      semilla | BestFit |GottedFit |  RDP |  instancia | time |
-------------------------------------------------------------------------------------------------
| 1 |    1 | 5000 |   35 |       0.25 |1585324656258 |     227 |   379.0 |66,96 | mscpc1.txt | 0,60 |
| 1 |  100 | 5000 |   35 | 0.42857143 |1585324656258 |     227 |   312.0 |37,44 | mscpc1.txt |   27 |
| 1 |  200 | 5000 |   35 |  0.2857143 |1585324656258 |     227 |   301.0 |32,60 | mscpc1.txt |   55 |
| 1 |  300 | 5000 |   35 | 0.37142858 |1585324656258 |     227 |   294.0 |29,52 | mscpc1.txt |   83 |
| 1 |  400 | 5000 |   40 |       0.45 |1585324656258 |     227 |   235.0 | 3,52 | mscpc1.txt |1,2e+02 |
| 1 |  500 | 5000 |   40 |       0.25 |1585324656258 |     227 |   234.0 | 3,08 | mscpc1.txt |1,6e+02 |
| 1 |  600 | 5000 |   40 |        0.3 |1585324656258 |     227 |   233.0 | 2,64 | mscpc1.txt |2,0e+02 |
| 1 |  700 | 5000 |   40 |       0.45 |1585324656258 |     227 |   233.0 | 2,64 | mscpc1.txt |2,3e+02 |
| 1 |  800 | 5000 |   45 | 0.35555556 |1585324656258 |     227 |   233.0 | 2,64 | mscpc1.txt |2,9e+02 |
| 1 |  900 | 5000 |   45 |       0.45 |1585324656258 |     227 |   233.0 | 2,64 | mscpc1.txt |3,3e+02 |
| 1 | 1000 | 5000 |   45 |       0.45 |1585324656258 |     227 |   233.0 | 2,64 | mscpc1.txt |3,7e+02 |
| 1 | 1100 | 5000 |   45 |       0.45 |1585324656258 |     227 |   233.0 | 2,64 | mscpc1.txt |4,1e+02 |
| 1 | 1200 | 5000 |   50 |       0.45 |1585324656258 |     227 |   233.0 | 2,64 | mscpc1.txt |4,6e+02 |
| 1 | 1300 | 5000 |   50 |       0.45 |1585324656258 |     227 |   233.0 | 2,64 | mscpc1.txt |5,1e+02 |
| 1 | 1400 | 5000 |   50 |       0.45 |1585324656258 |     227 |   233.0 | 2,64 | mscpc1.txt |5,6e+02 |
| 1 | 1500 | 5000 |   50 |       0.45 |1585324656258 |     227 |   233.0 | 2,64 | mscpc1.txt |6,1e+02 |
| 1 | 1600 | 5000 |   55 |       0.45 |1585324656258 |     227 |   233.0 | 2,64 | mscpc1.txt |6,7e+02 |
| 1 | 1700 | 5000 |   55 |       0.45 |1585324656258 |     227 |   233.0 | 2,64 | mscpc1.txt |7,4e+02 |
| 1 | 1800 | 5000 |   55 |       0.45 |1585324656258 |     227 |   233.0 | 2,64 | mscpc1.txt |8,0e+02 |
| 1 | 1900 | 5000 |   55 |       0.45 |1585324656258 |     227 |   233.0 | 2,64 | mscpc1.txt |8,6e+02 |
| 1 | 2000 | 5000 |   60 |       0.45 |1585324656258 |     227 |   233.0 | 2,64 | mscpc1.txt |9,3e+02 |
| 1 | 2100 | 5000 |   60 |       0.45 |1585324656258 |     227 |   233.0 | 2,64 | mscpc1.txt |1,0e+03 |
| 1 | 2200 | 5000 |   60 |       0.45 |1585324656258 |     227 |   233.0 | 2,64 | mscpc1.txt |1,1e+03 |
| 1 | 2300 | 5000 |   60 |       0.45 |1585324656258 |     227 |   233.0 | 2,64 | mscpc1.txt |1,2e+03 |
| 1 | 2400 | 5000 |   65 |       0.45 |1585324656258 |     227 |   233.0 | 2,64 | mscpc1.txt |1,3e+03 |
| 1 | 2500 | 5000 |   65 |       0.45 |1585324656258 |     227 |   233.0 | 2,64 | mscpc1.txt |1,3e+03 |
| 1 | 2600 | 5000 |   65 |       0.45 |1585324656258 |     227 |   232.0 | 2,20 | mscpc1.txt |1,4e+03 |
| 1 | 2700 | 5000 |   65 |       0.45 |1585324656258 |     227 |   232.0 | 2,20 | mscpc1.txt |1,5e+03 |
| 1 | 2800 | 5000 |   70 |       0.45 |1585324656258 |     227 |   232.0 | 2,20 | mscpc1.txt |1,6e+03 |
| 1 | 2900 | 5000 |   70 |       0.45 |1585324656258 |     227 |   232.0 | 2,20 | mscpc1.txt |1,7e+03 |
| 1 | 3000 | 5000 |   70 |       0.45 |1585324656258 |     227 |   231.0 | 1,76 | mscpc1.txt |1,8e+03 |
| 1 | 3100 | 5000 |   70 |       0.45 |1585324656258 |     227 |   231.0 | 1,76 | mscpc1.txt |1,9e+03 |
| 1 | 3200 | 5000 |   75 |       0.45 |1585324656258 |     227 |   231.0 | 1,76 | mscpc1.txt |2,0e+03 |
| 1 | 3300 | 5000 |   75 |       0.45 |1585324656258 |     227 |   231.0 | 1,76 | mscpc1.txt |2,1e+03 |
| 1 | 3400 | 5000 |   75 |       0.45 |1585324656258 |     227 |   231.0 | 1,76 | mscpc1.txt |2,2e+03 |
| 1 | 3500 | 5000 |   75 |       0.45 |1585324656258 |     227 |   231.0 | 1,76 | mscpc1.txt |2,3e+03 |
| 1 | 3600 | 5000 |   80 |       0.45 |1585324656258 |     227 |   231.0 | 1,76 | mscpc1.txt |2,4e+03 |
| 1 | 3700 | 5000 |   80 |       0.45 |1585324656258 |     227 |   230.0 | 1,32 | mscpc1.txt |2,5e+03 |
| 1 | 3800 | 5000 |   80 |       0.45 |1585324656258 |     227 |   230.0 | 1,32 | mscpc1.txt |2,6e+03 |
| 1 | 3900 | 5000 |   80 |       0.45 |1585324656258 |     227 |   230.0 | 1,32 | mscpc1.txt |2,7e+03 |
| 1 | 4000 | 5000 |   85 |       0.45 |1585324656258 |     227 |   230.0 | 1,32 | mscpc1.txt |2,8e+03 |
| 1 | 4100 | 5000 |   85 |       0.45 |1585324656258 |     227 |   230.0 | 1,32 | mscpc1.txt |2,9e+03 |
| 1 | 4200 | 5000 |   85 |       0.45 |1585324656258 |     227 |   229.0 | 0,88 | mscpc1.txt |3,0e+03 |
| 1 | 4300 | 5000 |   85 |       0.45 |1585324656258 |     227 |   229.0 | 0,88 | mscpc1.txt |3,1e+03 |
| 1 | 4400 | 5000 |   90 |       0.45 |1585324656258 |     227 |   229.0 | 0,88 | mscpc1.txt |3,2e+03 |
| 1 | 4500 | 5000 |   90 |       0.45 |1585324656258 |     227 |   229.0 | 0,88 | mscpc1.txt |3,3e+03 |
| 1 | 4600 | 5000 |   90 |       0.45 |1585324656258 |     227 |   229.0 | 0,88 | mscpc1.txt |3,5e+03 |
| 1 | 4700 | 5000 |   90 |       0.45 |1585324656258 |     227 |   229.0 | 0,88 | mscpc1.txt |3,6e+03 |
| 1 | 4800 | 5000 |   95 |       0.45 |1585324656258 |     227 |   229.0 | 0,88 | mscpc1.txt |3,7e+03 |
| 1 | 4900 | 5000 |   95 |       0.45 |1585324656258 |     227 |   229.0 | 0,88 | mscpc1.txt |3,8e+03 |
| 1 | 5000 | 5000 |   95 |       0.45 |1585324656258 |     227 |   229.0 | 0,88 | mscpc1.txt |3,9e+03 |
| 1 |  400 | 5000 |   95 |       0.45 |1585324656258 |     227 |   229.0 | 0,88 | mscpc1.txt |3,9e+03 |
| 2 |    1 | 5000 |   35 |       0.25 |1585328602763 |     227 |   401.0 |76,65 | mscpc1.txt | 0,54 |
| 2 |  100 | 5000 |   35 | 0.42857143 |1585328602763 |     227 |   310.0 |36,56 | mscpc1.txt |   43 |
| 2 |  200 | 5000 |   40 |       0.45 |1585328602763 |     227 |   238.0 | 4,85 | mscpc1.txt |   96 |
| 2 |  300 | 5000 |   40 |       0.45 |1585328602763 |     227 |   238.0 | 4,85 | mscpc1.txt |1,5e+02 |
| 2 |  400 | 5000 |   40 |       0.45 |1585328602763 |     227 |   234.0 | 3,08 | mscpc1.txt |2,0e+02 |
| 2 |  500 | 5000 |   40 |      0.225 |1585328602763 |     227 |   231.0 | 1,76 | mscpc1.txt |2,6e+02 |
| 2 |  600 | 5000 |   45 | 0.33333334 |1585328602763 |     227 |   230.0 | 1,32 | mscpc1.txt |3,3e+02 |
