| # |    #ITER | #IterMAX | Nest |      %Desc |      semilla | BestFit |GottedFit |  RDP |  instancia | time |
-------------------------------------------------------------------------------------------------
| 1 |    1 | 5000 |   35 |       0.25 |1585324907129 |      29 |  3528.0 |12065,52 |mscpnre1.txt |0,051 |
| 1 |  100 | 5000 |   35 |       0.45 |1585324907129 |      29 |  3094.0 |10568,96 |mscpnre1.txt | 0,88 |
| 1 |  200 | 5000 |   35 | 0.42857143 |1585324907129 |      29 |  2942.0 |10044,83 |mscpnre1.txt |  1,7 |
| 1 |  300 | 5000 |   35 |       0.45 |1585324907129 |      29 |  2764.0 |9431,04 |mscpnre1.txt |  2,5 |
| 1 |  400 | 5000 |   35 |       0.45 |1585324907129 |      29 |  2659.0 |9068,96 |mscpnre1.txt |  3,4 |
| 1 |  500 | 5000 |   40 |       0.45 |1585324907129 |      29 |    30.0 | 3,45 |mscpnre1.txt |1,1e+02 |
| 1 |  600 | 5000 |   40 |       0.45 |1585324907129 |      29 |    30.0 | 3,45 |mscpnre1.txt |2,9e+02 |
| 1 |  700 | 5000 |   40 |       0.45 |1585324907129 |      29 |    30.0 | 3,45 |mscpnre1.txt |5,0e+02 |
| 1 |  800 | 5000 |   40 |        0.4 |1585324907129 |      29 |    30.0 | 3,45 |mscpnre1.txt |7,1e+02 |
| 1 |  900 | 5000 |   45 | 0.35555556 |1585324907129 |      29 |    30.0 | 3,45 |mscpnre1.txt |9,9e+02 |
| 1 | 1000 | 5000 |   45 | 0.33333334 |1585324907129 |      29 |    30.0 | 3,45 |mscpnre1.txt |1,1e+03 |
| 1 | 1100 | 5000 |   45 | 0.33333334 |1585324907129 |      29 |    30.0 | 3,45 |mscpnre1.txt |1,3e+03 |
| 1 | 1200 | 5000 |   45 | 0.33333334 |1585324907129 |      29 |    30.0 | 3,45 |mscpnre1.txt |1,4e+03 |
| 1 | 1300 | 5000 |   50 |       0.38 |1585324907129 |      29 |    30.0 | 3,45 |mscpnre1.txt |1,5e+03 |
| 1 | 1400 | 5000 |   50 |       0.38 |1585324907129 |      29 |    30.0 | 3,45 |mscpnre1.txt |1,7e+03 |
| 1 | 1500 | 5000 |   50 |       0.38 |1585324907129 |      29 |    30.0 | 3,45 |mscpnre1.txt |1,9e+03 |
| 1 | 1600 | 5000 |   50 |       0.44 |1585324907129 |      29 |    30.0 | 3,45 |mscpnre1.txt |2,1e+03 |
| 1 | 1700 | 5000 |   55 |       0.45 |1585324907129 |      29 |    30.0 | 3,45 |mscpnre1.txt |2,2e+03 |
| 1 | 1800 | 5000 |   55 |       0.45 |1585324907129 |      29 |    30.0 | 3,45 |mscpnre1.txt |2,4e+03 |
| 1 | 1900 | 5000 |   55 |       0.45 |1585324907129 |      29 |    30.0 | 3,45 |mscpnre1.txt |2,6e+03 |
| 1 | 2000 | 5000 |   55 |       0.45 |1585324907129 |      29 |    30.0 | 3,45 |mscpnre1.txt |2,8e+03 |
| 1 | 2100 | 5000 |   60 |       0.45 |1585324907129 |      29 |    30.0 | 3,45 |mscpnre1.txt |3,0e+03 |
| 1 | 2200 | 5000 |   60 |       0.45 |1585324907129 |      29 |    30.0 | 3,45 |mscpnre1.txt |3,1e+03 |
| 1 | 2300 | 5000 |   60 |       0.45 |1585324907129 |      29 |    30.0 | 3,45 |mscpnre1.txt |3,2e+03 |
| 1 | 2400 | 5000 |   60 |       0.45 |1585324907129 |      29 |    30.0 | 3,45 |mscpnre1.txt |3,3e+03 |
| 1 | 2500 | 5000 |   65 |       0.45 |1585324907129 |      29 |    30.0 | 3,45 |mscpnre1.txt |3,5e+03 |
| 1 | 2600 | 5000 |   65 |       0.45 |1585324907129 |      29 |    30.0 | 3,45 |mscpnre1.txt |3,6e+03 |
| 1 | 2700 | 5000 |   65 |       0.45 |1585324907129 |      29 |    30.0 | 3,45 |mscpnre1.txt |3,8e+03 |
| 1 | 2800 | 5000 |   65 |       0.45 |1585324907129 |      29 |    30.0 | 3,45 |mscpnre1.txt |3,9e+03 |
